fid, fiv, hid, hiv, batt, hr, hbn, hbts1, hbts2, hbts3, hbts4, hbts5, hbts6, hbts7, hbts8, hbts9, hbts10, hbts11, hbts12, hbts13, hbts14, hbts15, distance, speed, strides
26,1f,80,vd,79,110,95,59551,59011,58467,57919,57371,56815,56259,55679,55115,54579,54043,53527,52971,52439,51911,962,150,16
26,1f,80,vd,78,110,96,60099,59551,59011,58467,57919,57371,56815,56259,55679,55115,54579,54043,53527,52971,52439,962,150,16
26,1f,80,vd,79,110,98,61211,60671,60099,59551,59011,58467,57919,57371,56815,56259,55679,55115,54579,54043,53527,994,256,18
26,1f,80,vd,80,110,100,62307,61755,61211,60671,60099,59551,59011,58467,57919,57371,56815,56259,55679,55115,54579,994,256,18
26,1f,80,vd,78,110,101,62843,62307,61755,61211,60671,60099,59551,59011,58467,57919,57371,56815,56259,55679,55115,1037,331,20
26,1f,80,vd,78,110,103,64463,63927,62843,62307,61755,61211,60671,60099,59551,59011,58467,57919,57371,56815,56259,1037,331,20
26,1f,80,vd,80,110,105,11,65003,64463,63927,62843,62307,61755,61211,60671,60099,59551,59011,58467,57919,57371,1058,150,21
26,1f,80,vd,77,110,106,567,11,65003,64463,63927,62843,62307,61755,61211,60671,60099,59551,59011,58467,57919,1058,150,21
26,1f,80,vd,79,110,108,1683,1143,567,11,65003,64463,63927,62843,62307,61755,61211,60671,60099,59551,59011,1090,256,22
26,1f,80,vd,78,110,110,2767,2223,1683,1143,567,11,65003,64463,63927,62843,62307,61755,61211,60671,60099,1090,256,22
26,1f,80,vd,79,110,112,3867,3303,2767,2223,1683,1143,567,11,65003,64463,63927,62843,62307,61755,61211,1122,256,24
26,1f,80,vd,78,110,114,4947,4407,3867,3303,2767,2223,1683,1143,567,11,65003,64463,63927,62843,62307,1122,256,24
26,1f,80,vd,79,110,116,6063,5503,4947,4407,3867,3303,2767,2223,1683,1143,567,11,65003,64463,63927,1154,256,25
26,1f,80,vd,79,110,116,6063,5503,4947,4407,3867,3303,2767,2223,1683,1143,567,11,65003,64463,63927,1154,256,25
26,1f,80,vd,79,109,118,7735,7179,6063,5503,4947,4407,3867,3303,2767,2223,1683,1143,567,11,65003,1186,256,27
26,1f,80,vd,79,109,120,8847,8287,7735,7179,6063,5503,4947,4407,3867,3303,2767,2223,1683,1143,567,1186,256,27
26,1f,80,vd,80,109,122,9931,9391,8847,8287,7735,7179,6063,5503,4947,4407,3867,3303,2767,2223,1683,1218,256,28
26,1f,80,vd,80,109,124,11019,10463,9931,9391,8847,8287,7735,7179,6063,5503,4947,4407,3867,3303,2767,1218,256,28
26,1f,80,vd,79,110,126,12091,11551,11019,10463,9931,9391,8847,8287,7735,7179,6063,5503,4947,4407,3867,1250,256,30
26,1f,80,vd,80,110,127,12639,12091,11551,11019,10463,9931,9391,8847,8287,7735,7179,6063,5503,4947,4407,1250,256,30
26,1f,80,vd,80,110,129,13743,13203,12639,12091,11551,11019,10463,9931,9391,8847,8287,7735,7179,6063,5503,1270,150,31
26,1f,80,vd,79,110,131,14823,14283,13743,13203,12639,12091,11551,11019,10463,9931,9391,8847,8287,7735,7179,1270,150,31
26,1f,80,vd,78,110,133,15903,15363,14823,14283,13743,13203,12639,12091,11551,11019,10463,9931,9391,8847,8287,1302,256,32
26,1f,80,vd,80,110,135,16963,16435,15903,15363,14823,14283,13743,13203,12639,12091,11551,11019,10463,9931,9391,1302,256,32
26,1f,80,vd,78,111,136,18031,16963,16435,15903,15363,14823,14283,13743,13203,12639,12091,11551,11019,10463,9931,1334,256,34
26,1f,80,vd,79,111,138,19119,18583,18031,16963,16435,15903,15363,14823,14283,13743,13203,12639,12091,11551,11019,1334,256,34
26,1f,80,vd,77,111,139,19651,19119,18583,18031,16963,16435,15903,15363,14823,14283,13743,13203,12639,12091,11551,1366,256,35
26,1f,80,vd,79,111,141,20691,20171,19651,19119,18583,18031,16963,16435,15903,15363,14823,14283,13743,13203,12639,1366,256,35
26,1f,80,vd,79,111,143,21791,21223,20691,20171,19651,19119,18583,18031,16963,16435,15903,15363,14823,14283,13743,1387,150,36
26,1f,80,vd,78,110,145,22955,22359,21791,21223,20691,20171,19651,19119,18583,18031,16963,16435,15903,15363,14823,1387,150,36
26,1f,80,vd,77,109,147,24115,23543,22955,22359,21791,21223,20691,20171,19651,19119,18583,18031,16963,16435,15903,1408,150,37
26,1f,80,vd,79,109,148,24683,24115,23543,22955,22359,21791,21223,20691,20171,19651,19119,18583,18031,16963,16435,1408,150,37
26,1f,80,vd,78,108,150,25819,25251,24683,24115,23543,22955,22359,21791,21223,20691,20171,19651,19119,18583,18031,1429,150,38
26,1f,80,vd,79,108,152,26931,26383,25819,25251,24683,24115,23543,22955,22359,21791,21223,20691,20171,19651,19119,1429,150,38
26,1f,80,vd,79,108,154,28039,27483,26931,26383,25819,25251,24683,24115,23543,22955,22359,21791,21223,20691,20171,1450,150,39
26,1f,80,vd,78,108,156,29131,28595,28039,27483,26931,26383,25819,25251,24683,24115,23543,22955,22359,21791,21223,1450,150,39
26,1f,80,vd,79,109,157,29667,29131,28595,28039,27483,26931,26383,25819,25251,24683,24115,23543,22955,22359,21791,1482,256,41
26,1f,80,vd,79,109,159,30739,30199,29667,29131,28595,28039,27483,26931,26383,25819,25251,24683,24115,23543,22955,1482,256,41
26,1f,80,vd,79,109,161,31835,31295,30739,30199,29667,29131,28595,28039,27483,26931,26383,25819,25251,24683,24115,1502,150,42
26,1f,80,vd,78,109,163,32919,32379,31835,31295,30739,30199,29667,29131,28595,28039,27483,26931,26383,25819,25251,1502,150,42
26,1f,80,vd,79,109,165,34059,33471,32919,32379,31835,31295,30739,30199,29667,29131,28595,28039,27483,26931,26383,1534,256,43
26,1f,80,vd,77,109,166,34591,34059,33471,32919,32379,31835,31295,30739,30199,29667,29131,28595,28039,27483,26931,1534,256,43
26,1f,80,vd,79,109,168,35695,35135,34591,34059,33471,32919,32379,31835,31295,30739,30199,29667,29131,28595,28039,1566,256,45
26,1f,80,vd,79,109,169,36739,35695,35135,34591,34059,33471,32919,32379,31835,31295,30739,30199,29667,29131,28595,1566,256,45
26,1f,80,vd,79,109,171,37807,37279,36739,35695,35135,34591,34059,33471,32919,32379,31835,31295,30739,30199,29667,1598,256,46
26,1f,80,vd,79,109,173,38875,38343,37807,37279,36739,35695,35135,34591,34059,33471,32919,32379,31835,31295,30739,1598,256,46
26,1f,80,vd,77,109,175,39967,39423,38875,38343,37807,37279,36739,35695,35135,34591,34059,33471,32919,32379,31835,1619,150,47
26,1f,80,vd,78,109,177,41035,40499,39967,39423,38875,38343,37807,37279,36739,35695,35135,34591,34059,33471,32919,1619,150,47
26,1f,80,vd,79,109,178,41579,41035,40499,39967,39423,38875,38343,37807,37279,36739,35695,35135,34591,34059,33471,1651,256,49
26,1f,80,vd,79,109,180,42739,42143,41579,41035,40499,39967,39423,38875,38343,37807,37279,36739,35695,35135,34591,1651,256,49
26,1f,80,vd,79,108,182,43863,43303,42739,42143,41579,41035,40499,39967,39423,38875,38343,37807,37279,36739,35695,1683,256,50
26,1f,80,vd,79,108,184,44983,44419,43863,43303,42739,42143,41579,41035,40499,39967,39423,38875,38343,37807,37279,1683,256,50
26,1f,80,vd,78,108,186,46103,45547,44983,44419,43863,43303,42739,42143,41579,41035,40499,39967,39423,38875,38343,1704,150,51
26,1f,80,vd,79,108,187,46643,46103,45547,44983,44419,43863,43303,42739,42143,41579,41035,40499,39967,39423,38875,1704,150,51
26,1f,80,vd,78,109,189,47723,47187,46643,46103,45547,44983,44419,43863,43303,42739,42143,41579,41035,40499,39967,1725,150,52
26,1f,80,vd,79,109,191,48783,48255,47723,47187,46643,46103,45547,44983,44419,43863,43303,42739,42143,41579,41035,1725,150,52
26,1f,80,vd,79,109,193,49867,49319,48783,48255,47723,47187,46643,46103,45547,44983,44419,43863,43303,42739,42143,1757,256,54
26,1f,80,vd,80,109,195,51011,50427,49867,49319,48783,48255,47723,47187,46643,46103,45547,44983,44419,43863,43303,1757,256,54
26,1f,80,vd,79,109,196,51575,51011,50427,49867,49319,48783,48255,47723,47187,46643,46103,45547,44983,44419,43863,1778,150,55
26,1f,80,vd,78,108,198,52707,52143,51575,51011,50427,49867,49319,48783,48255,47723,47187,46643,46103,45547,44983,1778,150,55
26,1f,80,vd,77,108,200,53851,53279,52707,52143,51575,51011,50427,49867,49319,48783,48255,47723,47187,46643,46103,1810,256,56
26,1f,80,vd,77,108,202,54939,54399,53851,53279,52707,52143,51575,51011,50427,49867,49319,48783,48255,47723,47187,1810,256,56
26,1f,80,vd,78,108,204,56015,55475,54939,54399,53851,53279,52707,52143,51575,51011,50427,49867,49319,48783,48255,1830,150,57
26,1f,80,vd,78,108,206,57127,56591,56015,55475,54939,54399,53851,53279,52707,52143,51575,51011,50427,49867,49319,1830,150,57
26,1f,80,vd,79,109,207,57667,57127,56591,56015,55475,54939,54399,53851,53279,52707,52143,51575,51011,50427,49867,1851,150,58
26,1f,80,vd,80,109,209,58747,58211,57667,57127,56591,56015,55475,54939,54399,53851,53279,52707,52143,51575,51011,1851,150,58
26,1f,80,vd,79,109,211,59855,59295,58747,58211,57667,57127,56591,56015,55475,54939,54399,53851,53279,52707,52143,1872,150,59
26,1f,80,vd,78,109,213,60959,60419,59855,59295,58747,58211,57667,57127,56591,56015,55475,54939,54399,53851,53279,1872,150,59
26,1f,80,vd,79,109,215,62027,61495,60959,60419,59855,59295,58747,58211,57667,57127,56591,56015,55475,54939,54399,1872,0,59
26,1f,80,vd,78,110,216,62559,62027,61495,60959,60419,59855,59295,58747,58211,57667,57127,56591,56015,55475,54939,1872,0,59
26,1f,80,vd,79,110,217,63667,62559,62027,61495,60959,60419,59855,59295,58747,58211,57667,57127,56591,56015,55475,1872,0,59
26,1f,80,vd,80,110,219,64763,64211,63667,62559,62027,61495,60959,60419,59855,59295,58747,58211,57667,57127,56591,1872,0,59
26,1f,80,vd,80,110,221,355,65319,64763,64211,63667,62559,62027,61495,60959,60419,59855,59295,58747,58211,57667,1872,0,59
26,1f,80,vd,79,109,223,1455,915,355,65319,64763,64211,63667,62559,62027,61495,60959,60419,59855,59295,58747,1872,0,59
26,1f,80,vd,79,110,225,2503,1987,1455,915,355,65319,64763,64211,63667,62559,62027,61495,60959,60419,59855,1893,150,60
26,1f,80,vd,79,111,227,3531,3015,2503,1987,1455,915,355,65319,64763,64211,63667,62559,62027,61495,60959,1893,150,60
26,1f,80,vd,79,111,229,4563,4063,3531,3015,2503,1987,1455,915,355,65319,64763,64211,63667,62559,62027,1914,150,61
26,1f,80,vd,79,111,230,5111,4563,4063,3531,3015,2503,1987,1455,915,355,65319,64763,64211,63667,62559,1914,150,61
26,1f,80,vd,77,112,232,6163,5635,5111,4563,4063,3531,3015,2503,1987,1455,915,355,65319,64763,64211,1946,256,63
26,1f,80,vd,76,112,234,7235,6691,6163,5635,5111,4563,4063,3531,3015,2503,1987,1455,915,355,65319,1946,256,63
26,1f,80,vd,77,112,236,8311,7771,7235,6691,6163,5635,5111,4563,4063,3531,3015,2503,1987,1455,915,1966,150,64
26,1f,80,vd,79,111,238,9451,8871,8311,7771,7235,6691,6163,5635,5111,4563,4063,3531,3015,2503,1987,1966,150,64
26,1f,80,vd,79,110,239,10047,9451,8871,8311,7771,7235,6691,6163,5635,5111,4563,4063,3531,3015,2503,1998,256,65
26,1f,80,vd,80,109,241,11215,10627,10047,9451,8871,8311,7771,7235,6691,6163,5635,5111,4563,4063,3531,1998,256,65
26,1f,80,vd,79,108,243,12399,11807,11215,10627,10047,9451,8871,8311,7771,7235,6691,6163,5635,5111,4563,2019,150,66
26,1f,80,vd,78,108,245,13519,12963,12399,11807,11215,10627,10047,9451,8871,8311,7771,7235,6691,6163,5635,2019,150,66
26,1f,80,vd,79,108,246,14063,13519,12963,12399,11807,11215,10627,10047,9451,8871,8311,7771,7235,6691,6163,2019,0,66
26,1f,80,vd,79,108,248,15171,14623,14063,13519,12963,12399,11807,11215,10627,10047,9451,8871,8311,7771,7235,2019,0,66
26,1f,80,vd,78,109,250,16227,15687,15171,14623,14063,13519,12963,12399,11807,11215,10627,10047,9451,8871,8311,2040,150,67
26,1f,80,vd,80,109,252,17335,16767,16227,15687,15171,14623,14063,13519,12963,12399,11807,11215,10627,10047,9451,2040,150,67
26,1f,80,vd,79,109,254,18411,17867,17335,16767,16227,15687,15171,14623,14063,13519,12963,12399,11807,11215,10627,2061,150,68
26,1f,80,vd,79,109,255,18951,18411,17867,17335,16767,16227,15687,15171,14623,14063,13519,12963,12399,11807,11215,2061,150,68
26,1f,80,vd,80,109,0,20055,18951,18411,17867,17335,16767,16227,15687,15171,14623,14063,13519,12963,12399,11807,2093,256,70
26,1f,80,vd,78,109,2,21151,20607,20055,18951,18411,17867,17335,16767,16227,15687,15171,14623,14063,13519,12963,2093,256,70
26,1f,80,vd,80,110,4,22235,21695,21151,20607,20055,18951,18411,17867,17335,16767,16227,15687,15171,14623,14063,2125,256,71
26,1f,80,vd,78,109,6,23311,22795,22235,21695,21151,20607,20055,18951,18411,17867,17335,16767,16227,15687,15171,2125,256,71
26,1f,80,vd,79,110,7,23839,23311,22795,22235,21695,21151,20607,20055,18951,18411,17867,17335,16767,16227,15687,2146,150,72
26,1f,80,vd,79,110,9,25459,24891,23839,23311,22795,22235,21695,21151,20607,20055,18951,18411,17867,17335,16767,2146,150,72
26,1f,80,vd,78,110,11,26515,25979,25459,24891,23839,23311,22795,22235,21695,21151,20607,20055,18951,18411,17867,2178,256,74
26,1f,80,vd,77,111,13,27587,27047,26515,25979,25459,24891,23839,23311,22795,22235,21695,21151,20607,20055,18951,2178,256,74
26,1f,80,vd,80,111,14,28139,27587,27047,26515,25979,25459,24891,23839,23311,22795,22235,21695,21151,20607,20055,2198,150,75
26,1f,80,vd,79,111,16,29219,28679,28139,27587,27047,26515,25979,25459,24891,23839,23311,22795,22235,21695,21151,2198,150,75
26,1f,80,vd,77,111,17,30299,29219,28679,28139,27587,27047,26515,25979,25459,24891,23839,23311,22795,22235,21695,2219,150,76
26,1f,80,vd,79,111,19,31375,30863,30299,29219,28679,28139,27587,27047,26515,25979,25459,24891,23839,23311,22795,2219,150,76
26,1f,80,vd,77,111,21,32423,31903,31375,30863,30299,29219,28679,28139,27587,27047,26515,25979,25459,24891,23839,2219,0,76
26,1f,80,vd,80,111,23,33459,32939,32423,31903,31375,30863,30299,29219,28679,28139,27587,27047,26515,25979,25459,2219,0,76
26,1f,80,vd,78,112,25,34487,33979,33459,32939,32423,31903,31375,30863,30299,29219,28679,28139,27587,27047,26515,2251,256,77
26,1f,80,vd,77,112,27,35491,34991,34487,33979,33459,32939,32423,31903,31375,30863,30299,29219,28679,28139,27587,2251,256,77
26,1f,80,vd,78,113,29,36503,35995,35491,34991,34487,33979,33459,32939,32423,31903,31375,30863,30299,29219,28679,2283,256,79
26,1f,80,vd,78,114,31,37511,37007,36503,35995,35491,34991,34487,33979,33459,32939,32423,31903,31375,30863,30299,2283,256,79
26,1f,80,vd,80,114,32,38539,37511,37007,36503,35995,35491,34991,34487,33979,33459,32939,32423,31903,31375,30863,2304,150,80
26,1f,80,vd,79,115,33,39079,38539,37511,37007,36503,35995,35491,34991,34487,33979,33459,32939,32423,31903,31375,2304,150,80
26,1f,80,vd,80,115,35,40135,39603,39079,38539,37511,37007,36503,35995,35491,34991,34487,33979,33459,32939,32423,2336,256,81
26,1f,80,vd,78,115,36,41231,40135,39603,39079,38539,37511,37007,36503,35995,35491,34991,34487,33979,33459,32939,2336,256,81
26,1f,80,vd,78,115,38,42319,41787,41231,40135,39603,39079,38539,37511,37007,36503,35995,35491,34991,34487,33979,2357,150,82
26,1f,80,vd,78,114,40,43415,42859,42319,41787,41231,40135,39603,39079,38539,37511,37007,36503,35995,35491,34991,2357,150,82
26,1f,80,vd,78,114,42,44491,43959,43415,42859,42319,41787,41231,40135,39603,39079,38539,37511,37007,36503,35995,2378,150,83
26,1f,80,vd,78,114,44,45567,45031,44491,43959,43415,42859,42319,41787,41231,40135,39603,39079,38539,37511,37007,2378,150,83
26,1f,80,vd,79,113,45,46123,45567,45031,44491,43959,43415,42859,42319,41787,41231,40135,39603,39079,38539,37511,2410,256,85
26,1f,80,vd,79,113,47,47187,46663,46123,45567,45031,44491,43959,43415,42859,42319,41787,41231,40135,39603,39079,2410,256,85
26,1f,80,vd,80,113,49,48247,47715,47187,46663,46123,45567,45031,44491,43959,43415,42859,42319,41787,41231,40135,2410,0,85
26,1f,80,vd,79,113,51,49323,48779,48247,47715,47187,46663,46123,45567,45031,44491,43959,43415,42859,42319,41787,2410,0,85
26,1f,80,vd,79,112,53,50435,49907,49323,48779,48247,47715,47187,46663,46123,45567,45031,44491,43959,43415,42859,2442,256,86
26,1f,80,vd,77,112,55,51539,50983,50435,49907,49323,48779,48247,47715,47187,46663,46123,45567,45031,44491,43959,2442,256,86
26,1f,80,vd,77,111,56,52115,51539,50983,50435,49907,49323,48779,48247,47715,47187,46663,46123,45567,45031,44491,2462,150,87
26,1f,80,vd,79,111,58,53243,52691,52115,51539,50983,50435,49907,49323,48779,48247,47715,47187,46663,46123,45567,2462,150,87
26,1f,80,vd,80,111,60,54347,53799,53243,52691,52115,51539,50983,50435,49907,49323,48779,48247,47715,47187,46663,2494,256,89
26,1f,80,vd,79,110,62,55467,54907,54347,53799,53243,52691,52115,51539,50983,50435,49907,49323,48779,48247,47715,2494,256,89
26,1f,80,vd,79,110,64,56563,56015,55467,54907,54347,53799,53243,52691,52115,51539,50983,50435,49907,49323,48779,2515,150,90
26,1f,80,vd,78,110,65,57131,56563,56015,55467,54907,54347,53799,53243,52691,52115,51539,50983,50435,49907,49323,2515,150,90
26,1f,80,vd,78,109,67,58271,57675,57131,56563,56015,55467,54907,54347,53799,53243,52691,52115,51539,50983,50435,2536,150,91
26,1f,80,vd,78,109,69,59355,58807,58271,57675,57131,56563,56015,55467,54907,54347,53799,53243,52691,52115,51539,2536,150,91
26,1f,80,vd,80,109,71,60455,59907,59355,58807,58271,57675,57131,56563,56015,55467,54907,54347,53799,53243,52691,2557,150,92
26,1f,80,vd,79,109,72,61559,60455,59907,59355,58807,58271,57675,57131,56563,56015,55467,54907,54347,53799,53243,2557,150,92
26,1f,80,vd,79,109,73,62099,61559,60455,59907,59355,58807,58271,57675,57131,56563,56015,55467,54907,54347,53799,2578,150,93
26,1f,80,vd,79,109,74,62643,62099,61559,60455,59907,59355,58807,58271,57675,57131,56563,56015,55467,54907,54347,2578,150,93
26,1f,80,vd,80,109,76,64339,63763,62643,62099,61559,60455,59907,59355,58807,58271,57675,57131,56563,56015,55467,2598,150,94
26,1f,80,vd,79,109,78,65503,64915,64339,63763,62643,62099,61559,60455,59907,59355,58807,58271,57675,57131,56563,2598,150,94
26,1f,80,vd,77,109,79,575,65503,64915,64339,63763,62643,62099,61559,60455,59907,59355,58807,58271,57675,57131,2630,256,95
26,1f,80,vd,77,108,81,1743,1175,575,65503,64915,64339,63763,62643,62099,61559,60455,59907,59355,58807,58271,2630,256,95
26,1f,80,vd,77,108,83,2871,2311,1743,1175,575,65503,64915,64339,63763,62643,62099,61559,60455,59907,59355,2651,150,96
26,1f,80,vd,78,108,85,3955,3427,2871,2311,1743,1175,575,65503,64915,64339,63763,62643,62099,61559,60455,2651,150,96
26,1f,80,vd,80,108,87,5019,4491,3955,3427,2871,2311,1743,1175,575,65503,64915,64339,63763,62643,62099,2672,150,97
26,1f,80,vd,77,109,88,5551,5019,4491,3955,3427,2871,2311,1743,1175,575,65503,64915,64339,63763,62643,2672,150,97
26,1f,80,vd,80,109,90,6603,6075,5551,5019,4491,3955,3427,2871,2311,1743,1175,575,65503,64915,64339,2704,256,99
26,1f,80,vd,79,109,92,7699,7139,6603,6075,5551,5019,4491,3955,3427,2871,2311,1743,1175,575,65503,2704,256,99
26,1f,80,vd,78,109,94,8835,8279,7699,7139,6603,6075,5551,5019,4491,3955,3427,2871,2311,1743,1175,2725,150,100
26,1f,80,vd,79,109,96,9975,9411,8835,8279,7699,7139,6603,6075,5551,5019,4491,3955,3427,2871,2311,2725,150,100
26,1f,80,vd,78,108,97,10543,9975,9411,8835,8279,7699,7139,6603,6075,5551,5019,4491,3955,3427,2871,2746,150,101
26,1f,80,vd,78,108,99,11703,11123,10543,9975,9411,8835,8279,7699,7139,6603,6075,5551,5019,4491,3955,2746,150,101
26,1f,80,vd,78,107,101,12811,12263,11703,11123,10543,9975,9411,8835,8279,7699,7139,6603,6075,5551,5019,2778,256,102
26,1f,80,vd,78,108,103,13879,13351,12811,12263,11703,11123,10543,9975,9411,8835,8279,7699,7139,6603,6075,2778,256,102
26,1f,80,vd,80,108,105,14935,14435,13879,13351,12811,12263,11703,11123,10543,9975,9411,8835,8279,7699,7139,2798,150,103
26,1f,80,vd,78,109,107,15967,15451,14935,14435,13879,13351,12811,12263,11703,11123,10543,9975,9411,8835,8279,2798,150,103
26,1f,80,vd,79,110,108,16999,15967,15451,14935,14435,13879,13351,12811,12263,11703,11123,10543,9975,9411,8835,2819,150,104
26,1f,80,vd,79,111,110,18027,17515,16999,15967,15451,14935,14435,13879,13351,12811,12263,11703,11123,10543,9975,2819,150,104
26,1f,80,vd,77,112,112,19047,18539,18027,17515,16999,15967,15451,14935,14435,13879,13351,12811,12263,11703,11123,2851,256,106
26,1f,80,vd,78,113,114,20035,19543,19047,18539,18027,17515,16999,15967,15451,14935,14435,13879,13351,12811,12263,2851,256,106
26,1f,80,vd,79,114,116,21027,20527,20035,19543,19047,18539,18027,17515,16999,15967,15451,14935,14435,13879,13351,2872,150,107
26,1f,80,vd,79,114,118,22031,21523,21027,20527,20035,19543,19047,18539,18027,17515,16999,15967,15451,14935,14435,2872,150,107
26,1f,80,vd,79,115,120,23035,22535,22031,21523,21027,20527,20035,19543,19047,18539,18027,17515,16999,15967,15451,2893,150,108
26,1f,80,vd,77,115,121,23551,23035,22535,22031,21523,21027,20527,20035,19543,19047,18539,18027,17515,16999,15967,2893,150,108
26,1f,80,vd,78,116,123,24579,24067,23551,23035,22535,22031,21523,21027,20527,20035,19543,19047,18539,18027,17515,2914,150,109
26,1f,80,vd,79,115,125,25631,25091,24579,24067,23551,23035,22535,22031,21523,21027,20527,20035,19543,19047,18539,2914,150,109
26,1f,80,vd,80,115,127,26675,26159,25631,25091,24579,24067,23551,23035,22535,22031,21523,21027,20527,20035,19543,2946,256,110
26,1f,80,vd,79,115,129,27735,27203,26675,26159,25631,25091,24579,24067,23551,23035,22535,22031,21523,21027,20527,2946,256,110
26,1f,80,vd,78,115,131,28827,28275,27735,27203,26675,26159,25631,25091,24579,24067,23551,23035,22535,22031,21523,2966,150,111
26,1f,80,vd,78,114,133,29907,29375,28827,28275,27735,27203,26675,26159,25631,25091,24579,24067,23551,23035,22535,2966,150,111
26,1f,80,vd,79,114,135,30975,30443,29907,29375,28827,28275,27735,27203,26675,26159,25631,25091,24579,24067,23551,2998,256,113
26,1f,80,vd,78,114,135,30975,30443,29907,29375,28827,28275,27735,27203,26675,26159,25631,25091,24579,24067,23551,2998,256,113
26,1f,80,vd,78,113,137,32631,32095,30975,30443,29907,29375,28827,28275,27735,27203,26675,26159,25631,25091,24579,3030,256,114
26,1f,80,vd,79,113,139,33711,33171,32631,32095,30975,30443,29907,29375,28827,28275,27735,27203,26675,26159,25631,3030,256,114
26,1f,80,vd,78,113,141,34779,34263,33711,33171,32631,32095,30975,30443,29907,29375,28827,28275,27735,27203,26675,3062,256,116
26,1f,80,vd,80,113,143,35823,35303,34779,34263,33711,33171,32631,32095,30975,30443,29907,29375,28827,28275,27735,3062,256,116
26,1f,80,vd,78,113,145,36847,36355,35823,35303,34779,34263,33711,33171,32631,32095,30975,30443,29907,29375,28827,3083,150,117
26,1f,80,vd,78,114,146,37875,36847,36355,35823,35303,34779,34263,33711,33171,32631,32095,30975,30443,29907,29375,3083,150,117
26,1f,80,vd,78,115,148,38895,38383,37875,36847,36355,35823,35303,34779,34263,33711,33171,32631,32095,30975,30443,3104,150,118
26,1f,80,vd,78,115,150,39991,39443,38895,38383,37875,36847,36355,35823,35303,34779,34263,33711,33171,32631,32095,3104,150,118
26,1f,80,vd,79,115,151,40611,39991,39443,38895,38383,37875,36847,36355,35823,35303,34779,34263,33711,33171,32631,3125,150,119
26,1f,80,vd,78,114,153,41727,41159,40611,39991,39443,38895,38383,37875,36847,36355,35823,35303,34779,34263,33711,3125,150,119
26,1f,80,vd,78,114,155,42819,42283,41727,41159,40611,39991,39443,38895,38383,37875,36847,36355,35823,35303,34779,3157,256,120
26,1f,80,vd,77,113,156,43879,42819,42283,41727,41159,40611,39991,39443,38895,38383,37875,36847,36355,35823,35303,3157,256,120
26,1f,80,vd,79,113,158,44923,44403,43879,42819,42283,41727,41159,40611,39991,39443,38895,38383,37875,36847,36355,3178,150,121
26,1f,80,vd,79,113,159,45431,44923,44403,43879,42819,42283,41727,41159,40611,39991,39443,38895,38383,37875,36847,3178,150,121
26,1f,80,vd,79,113,161,46975,46455,45431,44923,44403,43879,42819,42283,41727,41159,40611,39991,39443,38895,38383,3210,256,123
26,1f,80,vd,79,113,163,47987,47479,46975,46455,45431,44923,44403,43879,42819,42283,41727,41159,40611,39991,39443,3210,256,123
26,1f,80,vd,79,114,165,49027,48495,47987,47479,46975,46455,45431,44923,44403,43879,42819,42283,41727,41159,40611,3210,0,123
26,1f,80,vd,79,113,166,49611,49027,48495,47987,47479,46975,46455,45431,44923,44403,43879,42819,42283,41727,41159,3210,0,123
26,1f,80,vd,78,113,168,50743,50183,49611,49027,48495,47987,47479,46975,46455,45431,44923,44403,43879,42819,42283,3242,256,124
26,1f,80,vd,80,112,170,51931,51319,50743,50183,49611,49027,48495,47987,47479,46975,46455,45431,44923,44403,43879,3242,256,124
26,1f,80,vd,80,110,171,52579,51931,51319,50743,50183,49611,49027,48495,47987,47479,46975,46455,45431,44923,44403,3274,256,126
26,1f,80,vd,79,108,173,53827,53227,52579,51931,51319,50743,50183,49611,49027,48495,47987,47479,46975,46455,45431,3274,256,126
26,1f,80,vd,79,107,175,54975,54407,53827,53227,52579,51931,51319,50743,50183,49611,49027,48495,47987,47479,46975,3294,150,127
26,1f,80,vd,79,107,176,55547,54975,54407,53827,53227,52579,51931,51319,50743,50183,49611,49027,48495,47987,47479,3294,150,127
26,1f,80,vd,79,107,178,56587,56063,55547,54975,54407,53827,53227,52579,51931,51319,50743,50183,49611,49027,48495,3294,0,127
26,1f,80,vd,80,108,180,57631,57131,56587,56063,55547,54975,54407,53827,53227,52579,51931,51319,50743,50183,49611,3294,0,127
26,1f,80,vd,79,109,182,58687,58155,57631,57131,56587,56063,55547,54975,54407,53827,53227,52579,51931,51319,50743,3315,150,0
26,1f,80,vd,78,109,184,59767,59215,58687,58155,57631,57131,56587,56063,55547,54975,54407,53827,53227,52579,51931,3315,150,0
26,1f,80,vd,78,109,186,60987,60351,59767,59215,58687,58155,57631,57131,56587,56063,55547,54975,54407,53827,53227,3347,256,1
26,1f,80,vd,79,108,187,61591,60987,60351,59767,59215,58687,58155,57631,57131,56587,56063,55547,54975,54407,53827,3347,256,1
